Date,Event,OB,Penalty,Total,Score,Out,In,Gon-Patt+36,1st,2nd,green,approach,Double Total,3 shot in 100,Total,Score,,1,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,2,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,3,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,4,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,5,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,6,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,7,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,8,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,9,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,,10,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,11,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,12,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,13,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,14,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,15,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,16,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,17,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,18,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数
5/5/2019,理事予選 (CutはNet79),2,0,2,88,47,41,4 ,1,1,1,1,4,0,4,2,,9,U4,↓,8,LOB,2OB,1,7,2,7,6,U4,↓,P,↑,,3,5,2,4,5,U4,↓,0,GO,,2,5,2,3,4,,F↑,5i,→,1 Bunker,2,6,2,2,5,U4,F,8,GO,,1,14,3,2,6,U3,F,9,↑,,2,7,2,4,2,,,0,GO,,4,2,1,1,6,U3,→,9,GO,,2,11,2,4,4,1W,←,8,?,0bunker,1,1,1,3,,3,,,6i,GO,,2,12,2,1,4,1W,F,9,?,,3,1,1,3,4,1W,←,7,?,,5,1,1,3,6,3U,?,7,↓,1 bunker,3,13,3,3,7,1W,F,4,GO,,1,11,3,4,5,1W,F,7,↑,,4,4,2,3,3,1W,F,0,GO,,2,1,1,2,4,,,7,→,,2,2,2,2,5,1W,F,P,GO,,1,10,2,3
5/3/2019,スルー,1,2,3,90,41,49,9 ,2,0,2,1,5,0,5,0,,5,U4,F,8,↓,,3,10,2,3,5,U4,←,8,?,,4,6,2,3,4,U4,F,0,GO,,2,6,2,2,3,,F↓,6i,GO,,3,7,2,1,4,U4,←,0,GO,,2,15,2,2,5,U3,F,P,GO,,1,5,2,3,3,,,0,↑,,2,0,1,2,5,U3,F,P,GO,,1,7,2,3,7,1W,←,0,GO,,3,15,3,4,,4,,,6i,←,1bunker,2,3,1,3,5,1W,F,7,GO,,3,8,3,2,6,1W,F,8,?,1penalty,3,17,2,4,5,3U,→,6,GO,,3,5,3,2,7,1W,→,5,?,,2,7,3,4,5,1W,F,9,?,,3,2,2,3,6,1W,ROB,P,GO,1ROB,2,8,2,4,4,,,7,?,,3,2,2,2,7,1W,ROB,6,?,,1,15,3,4
4/28/2019,スルー バイク凍える U5はTayler23.5,0,1,1,97,48,49,16 ,2,0,2,4,8,0,8,2,,5,U5,F,9,GO,,2,15,3,2,5,U5,F,0,?,,1,3,2,3,4,U5,F,P,GO,,2,5,2,2,5,,F↓,5i,→,1 Bunker,1,10,3,2,7,U5,F,8,←,,2,18,3,4,6,U5,F,9,GO,,3,3,3,3,5,,,0,GO,,4,5,4,1,5,1W,F,8,GO,,1,6,2,3,6,1W,←,9,GO,1 bunker,2,7,2,4,s,6,,,4U,↓,,2,7,2,4,5,1W,F,8,GO,,3,20,3,2,6,1W,F,8,GO,,1,6,3,3,4,5U,F,8,GO,,1,3,2,2,8,1W,→,4,GO,,1,12,2,6,5,1W,←,0,GO,,4,2,2,3,4,1W,F,0,GO,,2,3,2,2,5,,,7,?,,2,13,3,2,6,1W,F,6,GO,,2,13,3,3
3/27/2019,最多フェアウェイキープ10,0,0,0,84,41,43,4 ,0,0,1,0,1,0,1,0,,5,U4,F,9,?,,2,4,2,3,4,U4,F,8,GO,,4,17,2,2,5,U4,F,4,↓,,1,6,2,3,3,,F↓,6i,GO,,1,14,2,1,5,U4,F,9,?,1Bunker,1,1,2,3,5,U3,F,9,?,,2,1,1,4,3,,,0,GO,,4,5,2,1,6,U3,F,7,?,,3,5,2,4,5,1W,?,4,↓,1bunker,2,1,1,4,,4,,,6i,←,1bunker,2,5,2,2,6,1W,F,P,?,,1,2,2,4,5,1W,F,0,↓,,1,2,2,3,4,3U,F,9,GO,,2,1,2,2,6,1W,F,4,GO,,1,3,2,4,5,1W,→,0,GO,,3,4,2,3,4,1W,F,0,→,,2,2,1,3,3,,,7,GO,,2,12,2,1,6,1W,F,8,GO,,1,19,3,3
3/17/2019,,2,0,2,90,44,46,10 ,1,0,2,2,5,3,8,0,,5,U4,F,9,↓,,2,5,2,3,5,U4,→,9,→,,2,1,1,4,5,U4,←,9,?,,3,12,2,3,5,,F↓,6i,?,,2,6,3,2,4,U4,F,5,GO,,1,15,2,2,6,U3,F,P,GO,,2,6,3,3,4,,,0,GO,,4,9,3,1,5,U3,F,0,GO,,2,15,2,3,5,1W,F,7,→,,2,10,2,3,,5,,,5i,LOB,,2,6,2,3,5,1W,F,8,GO,,1,12,3,2,4,1W,F,9,GO,,2,20,2,2,6,3U,F,60,GO,1 Bunker,1,8,3,3,7,1W,F,0,↓,1 bunker,3,10,2,5,4,1W,F,8,GO,,4,6,2,2,5,1W,F,0,GO,,3,9,3,2,3,,,7,?,,3,2,1,2,7,1W,ROB,4,GO,,1,4,2,5
2/24/2019,,1,0,1,82,41,41,0 ,0,0,2,0,2,0,2,1,,5,U4,←,9,?,,1,5,2,3,5,U4,→,9,→,,4,4,2,3,6,U4,F,0,↓,,3,6,3,3,4,,F↓,6i,GO,,3,10,3,1,4,U4,F,P,↑,,3,2,1,3,5,U3,F,9,↓,,1,1,1,4,3,,,0,GO,,5,4,2,1,5,U3,F,P,GO,,1,2,2,3,4,1W,F,6,↑,,2,2,1,3,,4,,,5U,?,,1,3,1,3,5,1W,F,0,↓,,2,1,2,3,4,1W,F,7,GO,チョロ,2,21,2,2,5,3U,→,4,←,,3,3,1,4,4,1W,F,6,GO,,1,14,1,3,5,1W,F,9,?,,3,20,2,3,6,1W,F,0,↓,,3,6,2,4,2,,,7,→,,3.333333333,8,1,1,6,1W,ROB,8,GO,,2,8,1,5
2/16/2019,utility 23投入U4,2,0,2,87,48,39,5 ,1,1,3,0,5,0,5,1,,4,U4,→,9,?,,2,2,1,3,5,U4,F,P,GO,,3,10,3,2,6,U4,LOB,P,GO,1OB,3,4,2,4,5,,F↓,6i,?,,1,6,3,2,5,U4,F,P,↑,,1,7,2,3,7,U3,F,0,→,1Bunker,1,4,2,5,3,,,0,GO,,4,11,2,1,8,U3,F,9,GO,1ROB 6I,2,13,3,5,5,1W,F,6,?,,2,14,2,3,,3,,,5U,→,,1,1,1,2,4,1W,F,8,GO,,1,4,2,2,4,1W,↑,9,↑,,5,2,1,3,5,3U,→,p,↑,,3,5,1,4,6,1W,F,7,→,,2,5,2,4,6,1W,→,0,←,,3,18,3,3,4,1W,←,0,GO,,2,18,2,2,2,,,7,GO,,3,2,1,1,5,1W,→,8.333333333,GO,,2,11,2,3
1/22/2019,月例 3位 ベスグロは84,0,0,0,85,44,41,6 ,0,0,2,1,3,0,3,0,,5,U4,→,8,→,,2,11,2,3,6,U4,F,0,→,,3,2,2,4,4,U4,F,0,GO,,2,8,2,2,4,,F↑,5i,?,,2,3,2,2,5,U4,F,7,←,,3,8,2,3,5,U3,F,P,GO,,3,8,2,3,3,,,P,GO,,2,16,2,1,6,U3,F,7.666666667,GO,,3,15,3,3,6,1W,→,5,→,,2,6,2,4,,5,,,5i,?,,2,7,3,2,4,1W,F,P,GO,,1.666666667,2,2,2,4,1W,F,8,↑,,2,4,1,3,4,3U,F,8,GO,,1,3,2,2,6,1W,F,6,→,,2,3,1,5,5,1W,F,7,GO,,3,25,3,2,4,1W,F,0,↑,,1.666666667,2,1,3,4,,,7,?,,2,7,2,2,5,1W,→,7,GO,,3,16,2,3
1/20/2019,,1,1,2,88,43,45,4 ,1,1,2,2,6,1,7,1,,3,U4,F,8,GO,,1,11,1,2,5,U4,→,7,→,,4,2,2,3,6,U4,F,0,↓,,2,7,3,3,4,,F↓,6i,?,1WH,1,4,1,3,4,U4,F,8,?,1Bunker,1,3,1,3,5,U3,F,0,GO,,1,5,2,3,4,,,P,?,,2,4,2,2,7,U3,F,8,?,1ROB,2,7,1,6,5,1W,→,P,GO,,2,6,2,3,,5,,,5i,→,,2,6,3,2,4,1W,F,8,GO,,1,5,2,2,5,1W,F,8,GO,,1,13,3,2,5,3U,F,7,←,,2,1,1,4,7,1W,F,6,↓,,1,2,2,5,6,1W,↓,P,GO,,3,8,3,3,3,1W,F,0,GO,,1,3,1,2,5,,,7,→,,2,5,3,2,5,1W,F,9,?,,2,3,1,4
1/4/2019,,3,0,3,86,45,41,5 ,1,1,1,1,4,0,4,0,,6,U4,→,8,ROB,,1,0.5,1,5,4,U4,←,9,GO,,3,3,2,2,6,U5,ROB,P,GO,1OB,3,8,2,4,4,,F↓,6i,?,,3,5,2,2,5,U4,F,7,←,,3,14,3,2,6,U3,F↓,8,GO,,2,13,3,3,3,,,P,←,,3,0.5,1,2,7,U3,F,7,?,1ROB,2,4,1,6,4,1W,F,8,GO,,2,8,2,2,,4,,,6i,→,,2,25,2,2,4,1W,→,7,GO,,3,5,2,2,5,1W,F,8,→,,3,25,3,2,5,3U,F,6,→,,2,2,1,4,5,1W,F,6,→,,2,3,1,4,4,1W,F,8,GO,,4,10,2,2,6,1W,↓,4,GO,,3,14,3,3,3,,,7,GO,,2,13,2,1,5,1W,F↓,6,GO,,2,14,2,3
1/3/2019,,2,1,3,95,51,44,7 ,2,0,2,0,4,2,6,0,,7,U4,→,7,ROB,,2,7,2,5,5,U4,←,7,↓,,4,7,2,3,8,U5,←,9,→,1Bunker,3,4,2,6,5,,F↓,6i,?,1,3,5,2,3,5,U5,F↓,4,↓,,1,14,2,3,6,U3,F,P,↑,1Bunker,3,5,2,4,4,,,P,?,,3,4,2,2,6,U3,F,8,↓,1,2,4,2,4,5,1W,F,9,→,1bunker,3,5,2,3,,4,,,6i,→,,1,5,2,2,6,1W,←,8,→,,1,15,3,3,5,1W,↑,P,GO,,4,35,3,2,5,3U,F↓,4,GO,,3,4,2,3,6,1W,F,4,GO,,3,3,2,4,5,1W,F,8,↓,,3,1,1,4,5,1W,F,0,GO,,1,5,2,3,3,,,7,GO,,1,4,2,1,5,1W,→,P,GO,,2,13,2,3
1/2/2019,最多バーディ3,1,0,1,83,42,41,2 ,0,0,1,1,2,2,4,3,,7,U4,F,7,LOB,,2,18,2,5,5,U4,←,0,GO,,3,10,3,2,5,U5,F,0,↓,1Bunker,3,20,2,3,4,,F↓,6i,↓,,3,4,2,2,4,U5,F,7,GO,,2,15,2,2,6,U3,F,P,GO,,2,10,3,3,2,,,P,GO,,3,3,1,1,5,U3,F,P,GO,,2,25,2,3,4,1W,F,9,→,,2,0,1,3,,5,,,6i,→,,2,10,3,2,5,1W,F,7,↓,,3,8,2,3,5,1W,↑,0,→,1bunker,1,7,1,4,5,3U,→,6,←,,2,9,2,3,6,1W,F,5,→,,3,2,1,5,5,1W,←,8,?,,1,7,2,3,3,1W,F,0,GO,,2,3,1,2,2,,,8,GO,,1,4,1,1,5,1W,→,8,?,,2,0,1,4
12/31/2018,,2,0,2,92,47,45,2 ,2,0,1,0,3,0,3,0,,5,U4,→,8,→,,3,1,1,4,7,U4,LOB,9,GO,1OB,2,7,3,4,7,U5,LOB,0,GO,1OB,1,14,3,4,4,,F↓,6i,GO,,3,33,3,1,5,U5,F,8,←,,3,6,2,3,6,U3,F,P,GO,,3,13,3,3,3,,,0,?,,2,1,1,2,6,U3,?,9,→,,2,1,1,5,4,1W,F,8,GO,,3,22,2,2,,4,,,6i,?,,1,1,1,3,7,1W,→,8,→,,1,5,2,5,4,1W,F,P,→,,1,2,1,3,5,3U,↓,0,↓,,1,2,1,4,6,1W,F,7,→,,2,2,2,4,5,1W,F,8,↓,,3,3,2,3,5,1W,F,P,?,,3,1,1,4,3,,,7,?,,2,7,1,2,6,1W,F,9,↑,,2,7,2,4
12/28/2018,,1,0,1,83,42,41,3 ,0,0,2,1,3,1,4,1,,4,U4,←,8,GO,,1,15,2,2,5,U4,F,7,GO,,4,10,3,2,5,U4,ROB,P,GO,1OB,3,3,1,4,3,,F↓,6i,GO,,1,7,2,1,6,U4,F,9,↓,1,2,5,2,4,5,U3,F,50,GO,,1,5,2,3,4,,,P,↑,,2,2,2,2,6,U3,F,8,↓,1,2,10,2,4,4,1W,F,7,GO,,1,8,2,2,,4,,,6i,→,,3,3,2,2,3,1W,F,9,GO,,1,1,1,2,4,1W,↑,P,→,,2,3,1,3,6,3U,F,5,←,,1,2,2,4,6,1W,F,6,↓,1,3,2,2,4,4,1W,F,8,GO,,1,3,2,2,4,1W,L,4,GO,,3,11,2,2,3,,,7,↑,,1,5,1,2,7,1W,←,50,↑,,3,6,2,5
11/9/2018,,1,0,1,86,44,42,5 ,1,0,1,2,4,0,4,1,,5,U4,→,,GO,,2,2,2,3,3,U4,F,7,GO,,4,1,1,2,6,U4,F,,GO,,3,20,4,2,3,,F↓,6i,GO,,1,,2,1,4,U4,F,,GO,,,,2,2,8,U3,OBR,,,1,,,1,7,5,,,0,→,,,,2,3,5,U3,F,,,,,,2,3,5,1W,F,,,,,,2,3,,4,,,6i,→,,,,2,2,5,1W,F,,↓,,,,2,3,4,3U,F,,,,,,2,2,5,3U,F,,,,,,1,4,5,3U,F,6,→,,2,6,1,4,4,1W,←,,,,,,2,2,4,1W,F,,,,,,2,2,4,,,8i,→,,,,2,2,7,1W,←,,,,,,3,4
8/18/2018,スルー,3,1,4,89,46,43,7 ,2,0,1,1,4,1,5,0,,9,U4,LOB,0,↓,2OB,2,3,2,7,4,U4,→,9,←,,4,1,1,3,4,U4,F,4,GO,,1,13,2,2,3,,F↓,7i,↓,,,,1,2,4,U4,F,,,,,,2,2,6,U3,→,,,,,,1,5,6,,,0,OB↑,,,,3,3,5,U3,F,,,,,,2,3,5,1W,F,,,,,,3,2,,4,,,6i,GO,,,,3,1,4,DW,←,,,,,,2,2,6,1W,→,,,Pen.1 B1,,,2,4,5,4U,→,,,,,,2,3,5,1W,F,,,,,,2,3,4,1W,F,,,,,,2,2,6,1W,F,,,,,,3,3,4,,,8i,→,,,,2,2,5,1W,F,,,,,,2,3
8/16/2018,,3,2,5,90,42,48,7 ,2,0,2,1,5,0,5,0,,6,U4,→,4,↓,,2,5,2,4,4,U4,→,9,→,,4,1,1,3,4,6i,←,4,GO,,1,13,2,2,4,,F↓,6i,←,,,,2,2,4,U4,←,,,1,,,2,2,5,U3,F,,,,,,2,3,5,,,0,→,1,,,2,3,6,U3,F,,,,,,2,4,4,1W,→,,,,,,2,2,,3,,,6i,GO,,,,2,1,4,1W,→,,,,,,2,2,5,1W,→,,,1,,,2,3,8,3U,OBL,,,2OB,,,2,6,6,1W,F,,,1,,,2,4,6,1W,→,,,,,,3,3,4,1W,F,,,,,,2,2,6,,,8i,OBL,,,,3,3,6,1W,→,,,1,,,2,4
8/11/2018,スルー 最多パータイ 10,1,0,1,81,39,42,6 ,0,1,0,0,1,1,2,0,,4,U4,→,0,GO,,1,3,2,2,4,U4,F,4,↓,,1,1,2,2,5,U4,←,0,GO,,2,10,2,3,3,,F↓,7i,GO,,,,2,1,4,U4,←,,,,,,2,2,5,U3,F,,,,,,2,3,4,,,0,←,,,,2,2,6,U3,→,,,,,,2,4,4,1W,F,,,,,,2,2,,4,,,6i,→,,,,2,2,4,1W,F,,,,,,0,4,5,1W,→,,,,,,2,3,4,3U,→,,,,,,2,2,7,1W,F,,,1OB,,,2,5,5,1W,F,,,,,,3,2,5,1W,F,,,,,,3,2,3,,,8i,GO,,,,2,1,5,1W,←,,,,,,2,3
8/5/2018,月例,2,0,2,89,40,49,11 ,0,1,2,2,5,1,6,1,,5,U4,→,P,↓,,2,2,3,2,3,U4,F,9,GO,,4,3,1,2,4,U4,F,0,GO,,2,13,2,2,3,,F↑,6i,←,,,,1,2,6,U4,↑,,,,,,2,4,5,U3,F,,,,,,2,3,3,,,0,GO,,,,2,1,5,U3,→,,,,,,2,3,6,1W,F,,,,,,2,4,,4,,,6i,GO,,,,3,1,4,1W,F,,,,,,2,2,6,1W,→,,,,,,3,3,4,3U,F,,,,,,1,3,11,1W,→,,,2OB,,,3,8,5,1W,F,,,,,,3,2,6,1W,F,,,,,,4,2,3,,,8i,GO,,,,2,1,6,1W,F,,,,,,3,3
8/4/2018,スルー,0,0,0,82,38,44,9 ,0,0,0,2,2,1,3,1,,4,U4,F,P,GO,,3,3,2,2,4,U4,←,0,→,,3,2,1,3,5,U4,↓,0,GO,,3,14,2,3,3,,F↓,6i,GO,,,,2,1,4,U4,←,,,,,,2,2,7,U3,→,,,1,,,2,5,2,,,0,GO,,,,1,1,5,U3,→,,,1,,,2,3,4,1W,F,,,,,,1,3,,5,,,6i,↓,,,,3,2,4,1W,F,,,,,,2,2,5,1W,→,,,,,,3,2,4,3U,→,,,,,,3,1,6,1W,→,,,,,,2,4,5,1W,→,,,,,,2,3,5,1W,F,,,,,,3,2,4,,,8i,GO,,,,3,1,6,1W,→,,,,,,3,3
7/14/2018,スルー,1,0,1,90,49,41,6 ,2,0,1,0,3,1,4,0,,6,U4,→,9,↑,,2,6,2,4,7,U4,→,0,GO,,4,13,4,3,5,U4,←,4,GO,,2,8,2,3,4,,F↓,6i,GO,,,,3,1,5,U4,←,,,,,,2,3,6,U3,↓,,,1,,,2,4,3,,,0,GO,,,,2,1,6,U3,→,,,1,,,2,4,7,1W,ROB,,,1OB-1,,,3,4,,4,,,6i,→,,,,2,2,4,1W,→,,,,,,2,2,4,1W,F,,,,,,1,3,5,3U,F,,,,,,1,4,5,1W,F,,,,,,1,4,5,1W,F,,,,,,2,3,5,1W,F,,,,,,2,3,3,,,8i,GO,,,,2,1,6,1W,→,,,,,,1,5
7/7/2018,スルー ベストスコア,1,0,1,80,39,41,7 ,1,0,1,0,2,0,2,2,,5,U4,→,9,GO,,3,15,3,2,4,U4,F,8,GO,,4,4,2,2,4,U4,F,0,GO,,3,5,2,2,4,,F↓,6i,GO,,,,3,1,4,U4,←,,,1,,,1,3,5,U3,←,,,,,,2,3,2,,,0,GO,,,,1,1,7,U3,←,,,,,,2,5,4,1W,F,,,,,,2,2,,3,,,6i,GO,,,,2,1,5,1W,F,,,,,,3,2,4,1W,F,,,,,,2,2,5,3U,F,,,,,,2,3,6,1W,F,,,,,,2,4,3,1W,F,,,,,,1,2,4,1W,F,,,,,,2,2,6,,,8i,LOB,1OB,,,3,3,5,1W,F,,,,,,2,3
6/29/2018,,2,0,2,85,45,40,3 ,1,1,1,1,4,2,6,2,,5,U4,→,,GO,,2,15,3,2,6,U4,F,,〇,,,,4,2,5,U4,F,,,,,,2,3,4,,F↓,6i,←,,,,2,2,5,U4,←,,,,,,2,3,7,U3,F,,,1OB,,,1,6,3,,,0,↓,,,,1,2,4,U3,→,,,1,,,1,3,6,1W,→,,,,,,2,4,,4,,,6i,→,,,,2,2,3,1W,F,,,,,,1,2,4,1W,→,,,,,,2,2,4,3U,F,,,,,,1,3,5,1W,←,,,,,,2,3,5,1W,F,,,,,,2,3,4,1W,←,,,,,,1,3,6,,,9i,←,1OB,,,2,4,5,1W,→,,,,,,2,3
6/16/2018,スルー,4,1,5,94,50,44,5 ,4,0,1,1,6,2,8,0,,7,U4,→,,LOB,1OB,,,2,5,4,U4,F,,,,,,1,3,4,U4,F,,,,,,2,2,5,,F↓,7i,→,,,,3,2,6,U4,→,,,1OB,,,2,4,6,U3,↓,,,,,,1,5,4,,,0,←,,,,2,2,6,U3,↓,,,,,,2,4,8,1W,→,,,2OB,,,2,6,,4,,,6i,↓,,,,1,3,5,1W,F,,,,,,3,2,6,1W,→,,,1,,,2,4,5,3U,→,,,,,,3,2,7,1W,↑,,,1OB,,,1,6,5,1W,→,,,,,,2,3,4,4U,F,,,,,,2,2,3,,,9i,GO,,,,2,1,5,1W,F,,,,,,2,3
6/9/2018,スルー,5,1,6,97,50,47,7 ,5,0,1,0,6,0,6,0,,4,U4,F,,GO,,,,2,2,7,U4,←,,,1OB,,,2,5,6,U4,→,,,,,,1,5,4,,F↓,6i,GO,,,,3,1,5,U4,←,,,,,,3,2,6,U3,F,,,,,,2,4,4,,,0,GO,,,,2,2,6,U3,←,,,,,,2,4,8,U3,→,,,2OB,,,2,6,,3,,,6i,GO,,,,2,1,4,1W,←,,,,,,2,2,5,1W,F,,,1,,,2,3,6,3U,←,,,1OB,,,2,4,6,1W,F,,,,,,2,4,7,1W,ROB,,,1OB,,,2,5,6,4U,ROB,,,1OB,,,2,4,4,,,9i,GO,,,,3,1,6,1W,→,,,1OB,,,1,5
5/26/2018,スルー,1,0,1,88,41,47,10 ,3,0,0,0,3,2,5,0,,5,U4,→,,,,,,2,3,4,U4,F,,,,,,2,2,4,U4,F,,,,,,2,2,3,,F↓,8i,GO,,,,2,1,5,U4,→,,,1,,,2,3,5,U3,F,,,1,,,2,3,3,,,0,GO,,,,2,1,6,U3,→,,,1,,,3,3,6,1W,→,,,,,,3,3,,4,,,7i,→,,,,2,2,5,1W,F,,,,,,3,2,5,1W,→,,,,,,2,3,6,3U,→,,,1,,,3,3,6,4W,F,,,,,,2,4,4,1W,F,,,,,,1,3,7,1W,F,,,1,,,2,5,4,,,9i,→,,,,2,2,6,1W,←,,,,,,3,3
5/15/2018,,2,0,2,89,47,42,8 ,3,0,1,1,5,1,6,1,,6,U4,→,,,,,,2,4,7,U4,LOB,,,1OB,,,3,4,7,U4,ROB,,,1OB,,,2,5,4,,F↓,6i,F,,,,3,1,5,U4,F,,,,,,2,3,5,U2,F,,,,,,3,2,4,,,0,→,,,,2,2,4,U2,→,,,,,,1,3,5,1W,→,,,,,,3,2,,6,,,7i,↓,,,,4,2,4,1W,F,,,,,,1,3,5,1W,→,,,,,,2,3,3,2U,F,,,,,,1,2,5,1W,F,,,,,,1,4,6,1W,←,,,,,,3,3,4,1W,F,,,,,,2,2,4,,,8i,↓,,,,2,2,5,1W,F,,,,,,1,4
5/6/2018,理事長杯(89でQualify),2,1,3,91,47,44,3 ,2,0,2,0,4,2,6,0,,4,U4,→,,,,,,1,3,5,U4,F,,,,,,2,3,4,U4,→,,,,,,2,2,5,,F↑,6i,↓,,,,1,4,4,U4,F,,,,,,2,2,5,U2,F,,,,,,2,3,3,,,0,GO,,,,2,1,9,1W,ROB,,,,,,2,7,8,1W,←,,,1,,,2,6,,4,,,7i,→,,1,,1,3,5,1W,F,,,,,,2,3,5,1W,F,,,,,,3,2,4,2U,F,,,,,,2,2,5,1W,F,,,,,,1,4,5,1W,→,,,,,,2,3,5,1W,F,,,1,,,2,3,6,,,9i,LOB,,,,2,4,5,1W,F,,,,,,2,3
5/1/2018,,1,0,1,88,44,44,5 ,2,0,1,2,5,4,9,0,,6,U4,→,,,,,,2,4,5,U4,F,,,,,,2,3,6,U4,←,,,,,,2,4,5,,F↓,6i,OBL,,,,2,3,6,U4,←,,,1,,,3,3,3,U2,F,,,,,,0,3,3,,,0,GO,,,,2,1,5,1W,→,,,1,,,1,4,5,1W,→,,,,,,2,3,,3,,,7i,GO,,,,2,1,5,1W,F,,,1,,,2,3,4,1W,F,,,,,,2,2,5,2U,F,,,,,,2,3,6,1W,→,,,,,,2,4,6,1W,→,,,,,,3,3,5,1W,F,,,,,,2,3,4,,,8i,GO,,,,3,1,6,1W,←,,,,,,1,5
4/29/2018,スルー,0,1,1,87,46,41,10 ,0,1,2,0,3,2,5,1,,6,U4,→,,,,,,2,4,5,U4,F,,,,,,2,3,4,U4,F,,,,,,2,2,4,,F↓,6i,GO,,,,3,1,6,U4,F,,,1,,,2,4,8,U2,OBR,,,1B,,,2,6,4,,,0,GO,,,,3,1,5,1W,→,,,,,,1,4,4,1W,F,,,,,,2,2,,4,,,7i,GO,,,,3,1,5,1W,F,,,,,,3,2,5,1W,F,,,,,,2,3,3,2U,F,,,,,,1,2,6,1W,→,,,1,,,2,4,5,1W,F,,,,,,3,2,4,1W,F,,,,,,2,2,4,,,9i,GO,,,,3,1,5,1W,→,,,1,,,2,3
4/8/2018,月例,5,0,5,98,47,51,10 ,2,1,2,1,6,2,8,0,,5,U4,F,,GO,,,,3,2,4,U4,F,,,,,,2,2,6,U4,F,,,,,,4,2,4,,F↑,6i,GO,,,,3,1,4,U4,F,,,,,,1,3,6,U2,←,,,,,,2,4,5,,,P,OBR,,1OB,,2,3,8,U3,OBR,,,,,,2,6,5,1W,→,,,,,,2,3,,3,,,7i,↓,,1,,0,3,5,1W,F,,,,,,2,3,9,1W,←,,,1OB 1B,,,2,7,5,2U,F,,,,,,3,2,6,1W,F,,,,,,2,4,5,1W,→,,,1,,,2,3,7,1W,LOB,,,1OB,,,3,4,4,,,9i,GO,,,,3,1,7,1W,ROB,,,,,,2,5
3/18/2018,,1,0,1,85,44,41,3 ,1,0,0,3,4,2,6,1,,5,U4,→,,,,,,2,3,4,U4,F,,,,,,2,2,4,U4,F,,,,,,2,2,5,,F↓,7i,→,,1,,3,2,5,U4,F,,,,,,2,3,4,U2,F,,,,,,1,3,4,,,4,←,,,,2,2,7,U3,OBR,,,,,,2,5,6,1W,→,,,1,,,2,4,,4,,,7i,→,,,,2,2,4,1W,F,,,,,,2,2,5,1W,←,,,,,,2,3,5,2U,F,,,,,,2,3,5,1W,F,,,1,,,1,4,3,1W,F,,,,,,0,3,7,1W,F,,,1,,,2,5,3,,,9i,GO,,,,2,1,5,1W,←,,,1,,,2,3
2/25/2018,,3,0,3,88,44,44,7 ,1,1,0,1,3,3,6,0,,8,U4,ROB,,,1OB,,,2,6,4,U4,F,,,,,,1,3,5,U4,←,,,,,,2,3,3,,F↓,7i,GO,,,,2,1,5,U4,F,,,,,,3,2,6,U2,F,,,,,,2,4,3,,,4,F,,,,2,1,5,1W,F,,,,,,2,3,5,1W,F,,,,,,3,2,,3,,,6i,,,,,2,1,5,1W,→,,,,,,2,3,6,1W,→,,,,,,2,4,4,2U,F,,,,,,2,2,5,1W,→,,,,,,2,3,5,1W,←,,,,,,2,3,4,1W,,,,,,,2,2,3,,,8i,,,,,2,1,9,1W,LOB,,,,,,2,7
2/11/2018,,3,1,4,96,48,48,6 ,3,0,2,3,8,0,8,1,,7,U4,LOB,,,1OB,,,2,5,7,U4,LOB,,,1OB,,,2,5,7,U4,LOB,,,1OB,,,1,6,3,,F↓,7i,,,,,1,2,6,U4,←,,,1,,,1,5,6,U2,F,,,,,,3,3,3,,,0,→,,,,1,2,5,U3,F,,,,,,2,3,4,1W,→,,,,,,2,2,,7,,,7i,↓,,1P,,3,4,3,1W,F,,,,,,1,2,6,1W,F,,,,,,4,2,5,2U,F,,,,,,2,3,6,1W,→,,,,,,2,4,6,1W,←,,,,,,3,3,6,1W,F,,,,,,2,4,3,,,P,GO,,,,3,0,6,1W,F,,,,,,1,5
